gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
KDM2A	1	0	0	1.0	1.0
OR5AR1	2	0	0	1.0	1.0
OR5B12	1	0	0	1.0	1.0
OR5B3	2	0	0	1.0	1.0
OR5D14	1	0	0	1.0	1.0
OR5F1	1	0	0	1.0	1.0
OR5I1	1	0	0	1.0	1.0
OR5L1	2	0	0	1.0	1.0
OR5L2	1	0	0	1.0	1.0
OR5A2	1	0	0	1.0	1.0
OR5M1	1	0	0	1.0	1.0
OR5M11	1	0	0	1.0	1.0
OR5M8	1	0	0	1.0	1.0
OR5R1	2	0	0	1.0	1.0
OR5T1	1	0	0	1.0	1.0
OR5T2	2	0	0	1.0	1.0
OR5W2	2	0	0	1.0	1.0
OR6A2	2	0	0	1.0	1.0
OR6M1	1	0	0	1.0	1.0
OR5M10	1	0	0	1.0	1.0
OR56A3	2	0	0	1.0	1.0
OR52W1	2	0	0	1.0	1.0
OR52N4	1	0	0	1.0	1.0
OR4C6	2	0	0	1.0	1.0
OR4D5	1	0	0	1.0	1.0
OR4D6	1	0	0	1.0	1.0
OR4S2	1	0	0	1.0	1.0
OR51A2	1	0	0	1.0	1.0
OR51A4	1	0	0	1.0	1.0
OR51B4	1	0	0	1.0	1.0
OR51E1	3	0	0	1.0	1.0
OR51F1	1	0	0	1.0	1.0
OR51G2	1	0	0	1.0	1.0
OR51L1	1	0	0	1.0	1.0
OR51Q1	1	0	0	1.0	1.0
OR51T1	1	0	0	1.0	1.0
OR51V1	1	0	0	1.0	1.0
OR52E8	1	0	0	1.0	1.0
OR52I2	2	0	0	1.0	1.0
OR52K1	1	0	0	1.0	1.0
OR52K2	1	0	0	1.0	1.0
OR52N2	1	0	0	1.0	1.0
OR6Q1	1	0	0	1.0	1.0
OR8B12	1	0	0	1.0	1.0
OR8B8	1	0	0	1.0	1.0
OR8D4	1	0	0	1.0	1.0
PDE3B	2	0	0	1.0	1.0
PDGFD	2	0	0	1.0	1.0
PDZD3	1	0	0	1.0	1.0
PGAP2	2	0	0	1.0	1.0
PGR	2	0	0	1.0	1.0
PHLDB1	3	0	0	1.0	1.0
PHRF1	1	0	0	1.0	1.0
PIK3C2A	2	0	0	1.0	1.0
PITPNM1	2	0	0	1.0	1.0
PLA2G16	1	0	0	1.0	1.0
PLCB3	1	0	0	1.0	1.0
PLEKHA7	3	0	0	1.0	1.0
POLA2	1	0	0	1.0	1.0
PPFIA1	4	0	0	1.0	1.0
PPP2R5B	1	0	0	1.0	1.0
PPP6R3	1	0	0	1.0	1.0
PRDM10	1	0	0	1.0	1.0
PRG3	1	0	0	1.0	1.0
PRPF19	2	0	0	1.0	1.0
PDE2A	2	0	0	1.0	1.0
OR4C16	2	0	0	1.0	1.0
PDDC1	1	0	0	1.0	1.0
PCF11	3	0	0	1.0	1.0
OR8G1	3	0	0	1.0	1.0
OR8G5	1	0	0	1.0	1.0
OR8H1	1	0	0	1.0	1.0
OR8I2	1	0	0	1.0	1.0
OR8J3	1	0	0	1.0	1.0
OR8K1	1	0	0	1.0	1.0
OR8K3	3	0	0	1.0	1.0
OR8K5	1	0	0	1.0	1.0
OR9G1	2	0	0	1.0	1.0
OSBPL5	2	0	0	1.0	1.0
OVCH2	1	0	0	1.0	1.0
OVOL1	1	0	0	1.0	1.0
P2RY2	1	0	0	1.0	1.0
PACS1	1	0	0	1.0	1.0
PACSIN3	1	0	0	1.0	1.0
PAMR1	2	0	0	1.0	1.0
PATE2	1	0	0	1.0	1.0
PATL1	1	0	0	1.0	1.0
PAX6	1	0	0	1.0	1.0
PCNXL3	3	0	0	1.0	1.0
ZNF765	1	0	0	1.0	1.0
OR4C15	2	0	0	1.0	1.0
OR4C12	4	0	0	1.0	1.0
MMP27	1	0	0	1.0	1.0
MMP8	2	0	0	1.0	1.0
MOGAT2	1	0	0	1.0	1.0
MPEG1	1	0	0	1.0	1.0
MRE11A	3	0	0	1.0	1.0
MRGPRD	1	0	0	1.0	1.0
MRGPRX3	2	0	0	1.0	1.0
MRGPRX4	1	0	0	1.0	1.0
MMP10	1	0	0	1.0	1.0
MRPL48	1	0	0	1.0	1.0
MS4A1	1	0	0	1.0	1.0
MS4A10	1	0	0	1.0	1.0
MS4A12	2	0	0	1.0	1.0
MS4A14	2	0	0	1.0	1.0
MS4A2	1	0	0	1.0	1.0
MS4A6E	1	0	0	1.0	1.0
MTA2	3	0	0	1.0	1.0
MTCH2	2	0	0	1.0	1.0
MRVI1	2	0	0	1.0	1.0
MICALCL	4	0	0	1.0	1.0
MICAL2	1	0	0	1.0	1.0
MFRP	2	0	0	1.0	1.0
KDM4D	2	0	0	1.0	1.0
KDM4E	1	0	0	1.0	1.0
KIAA1549L	6	0	0	1.0	1.0
KIF18A	1	0	0	1.0	1.0
KRTAP5-1	1	0	0	1.0	1.0
KRTAP5-5	1	0	0	1.0	1.0
LPXN	1	0	0	1.0	1.0
LRFN4	1	0	0	1.0	1.0
LRP4	3	0	0	1.0	1.0
LRP5	2	0	0	1.0	1.0
LRRC4C	1	0	0	1.0	1.0
LRRC55	2	0	0	1.0	1.0
LRRC56	1	0	0	1.0	1.0
LSP1	2	0	0	1.0	1.0
LTBP3	2	0	0	1.0	1.0
MADD	1	0	0	1.0	1.0
MAP4K2	1	0	0	1.0	1.0
MAPK8IP1	1	0	0	1.0	1.0
MARK2	1	0	0	1.0	1.0
MTMR2	1	0	0	1.0	1.0
MUC5B	1	0	0	1.0	1.0
MUC6	3	0	0	1.0	1.0
MYBPC3	2	0	0	1.0	1.0
NTM	1	0	0	1.0	1.0
NUMA1	1	0	0	1.0	1.0
NUP160	3	0	0	1.0	1.0
NUP98	3	0	0	1.0	1.0
ODF3	1	0	0	1.0	1.0
OPCML	1	0	0	1.0	1.0
OR10A3	1	0	0	1.0	1.0
OR10AG1	1	0	0	1.0	1.0
OR10G4	1	0	0	1.0	1.0
OR10G7	5	0	0	1.0	1.0
OR10G9	1	0	0	1.0	1.0
OR10S1	2	0	0	1.0	1.0
OR10W1	1	0	0	1.0	1.0
OR1S1	1	0	0	1.0	1.0
OR2AG1	3	0	0	1.0	1.0
OR4A15	1	0	0	1.0	1.0
OR4A16	1	0	0	1.0	1.0
OR4A5	1	0	0	1.0	1.0
OR4B1	1	0	0	1.0	1.0
NRXN2	3	0	0	1.0	1.0
OR4C13	1	0	0	1.0	1.0
NR1H3	1	0	0	1.0	1.0
NPAS4	4	0	0	1.0	1.0
MYEOV	2	0	0	1.0	1.0
MYO7A	1	0	0	1.0	1.0
MYRF	1	0	0	1.0	1.0
NAALAD2	1	0	0	1.0	1.0
NAALADL1	1	0	0	1.0	1.0
NAP1L4	1	0	0	1.0	1.0
NARS2	1	0	0	1.0	1.0
NAT10	1	0	0	1.0	1.0
NAV2	5	0	0	1.0	1.0
NCAM1	1	0	0	1.0	1.0
NCAPD3	1	0	0	1.0	1.0
NDUFS8	1	0	0	1.0	1.0
NELL1	1	0	0	1.0	1.0
NEU3	3	0	0	1.0	1.0
NLRP14	2	0	0	1.0	1.0
NLRP6	1	0	0	1.0	1.0
NLRX1	1	0	0	1.0	1.0
NNMT	1	0	0	1.0	1.0
NOX4	2	0	0	1.0	1.0
NPAT	1	0	0	1.0	1.0
ZNF749	1	0	0	1.0	1.0
ZNF737	1	0	0	1.0	1.0
ZNF714	4	0	0	1.0	1.0
NCAN	4	0	0	1.0	1.0
NDUFA13	1	0	0	1.0	1.0
NFIX	1	0	0	1.0	1.0
NFKBID	1	0	0	1.0	1.0
NLRP11	1	0	0	1.0	1.0
NLRP12	3	0	0	1.0	1.0
NLRP4	1	0	0	1.0	1.0
NLRP7	3	0	0	1.0	1.0
NAPSA	1	0	0	1.0	1.0
NLRP8	1	0	0	1.0	1.0
NPAS1	2	0	0	1.0	1.0
NPHS1	1	0	0	1.0	1.0
NR2C2AP	1	0	0	1.0	1.0
NUCB1	1	0	0	1.0	1.0
NUDT19	1	0	0	1.0	1.0
NUP62	1	0	0	1.0	1.0
NWD1	1	0	0	1.0	1.0
OCEL1	1	0	0	1.0	1.0
NLRP9	1	0	0	1.0	1.0
MYO9B	1	0	0	1.0	1.0
MYO1F	1	0	0	1.0	1.0
MYBPC2	1	0	0	1.0	1.0
LRRC8E	2	0	0	1.0	1.0
LTBP4	3	0	0	1.0	1.0
LYPD5	2	0	0	1.0	1.0
MAP3K10	1	0	0	1.0	1.0
MAST1	1	0	0	1.0	1.0
MAST3	2	0	0	1.0	1.0
MAU2	1	0	0	1.0	1.0
MED25	2	0	0	1.0	1.0
MED26	2	0	0	1.0	1.0
MED29	1	0	0	1.0	1.0
MEGF8	2	0	0	1.0	1.0
MKNK2	2	0	0	1.0	1.0
KMT2B	1	0	0	1.0	1.0
MLLT1	2	0	0	1.0	1.0
MRPL54	1	0	0	1.0	1.0
MRPS12	1	0	0	1.0	1.0
MUC16	23	0	0	1.0	1.0
MUM1	1	0	0	1.0	1.0
MYADM	1	0	0	1.0	1.0
OR10H1	1	0	0	1.0	1.0
OR10H3	1	0	0	1.0	1.0
OR10H4	1	0	0	1.0	1.0
OR10H5	2	0	0	1.0	1.0
PLIN4	1	0	0	1.0	1.0
PLVAP	1	0	0	1.0	1.0
PNMAL1	1	0	0	1.0	1.0
PNPLA6	2	0	0	1.0	1.0
PPAN-P2RY11	1	0	0	1.0	1.0
PPFIA3	2	0	0	1.0	1.0
PPP1R15A	2	0	0	1.0	1.0
PPP5C	1	0	0	1.0	1.0
PPP6R1	2	0	0	1.0	1.0
PRAM1	1	0	0	1.0	1.0
PRKACA	2	0	0	1.0	1.0
PRKCG	1	0	0	1.0	1.0
PRKCSH	1	0	0	1.0	1.0
PRMT1	1	0	0	1.0	1.0
PRODH2	2	0	0	1.0	1.0
PRPF31	1	0	0	1.0	1.0
PRR12	2	0	0	1.0	1.0
PRR22	2	0	0	1.0	1.0
PRSS57	1	0	0	1.0	1.0
PLEKHJ1	1	0	0	1.0	1.0
LPHN1	1	0	0	1.0	1.0
PLEKHG2	1	0	0	1.0	1.0
PLAUR	1	0	0	1.0	1.0
OR1I1	2	0	0	1.0	1.0
OR7A10	2	0	0	1.0	1.0
OR7C1	1	0	0	1.0	1.0
OR7D2	1	0	0	1.0	1.0
OR7G2	1	0	0	1.0	1.0
OR7G3	1	0	0	1.0	1.0
OSCAR	1	0	0	1.0	1.0
PAF1	1	0	0	1.0	1.0
PAK4	1	0	0	1.0	1.0
PAPL	1	0	0	1.0	1.0
PCSK4	1	0	0	1.0	1.0
PDE4A	2	0	0	1.0	1.0
PDE4C	3	0	0	1.0	1.0
PEG3	6	0	0	1.0	1.0
PEPD	1	0	0	1.0	1.0
PEX11G	1	0	0	1.0	1.0
PGLS	1	0	0	1.0	1.0
PHLDB3	1	0	0	1.0	1.0
PIK3R2	2	0	0	1.0	1.0
PLEKHA4	1	0	0	1.0	1.0
PRX	1	0	0	1.0	1.0
LPAR2	1	0	0	1.0	1.0
LMTK3	2	0	0	1.0	1.0
FTL	1	0	0	1.0	1.0
FZR1	3	0	0	1.0	1.0
GATAD2A	1	0	0	1.0	1.0
GDF15	1	0	0	1.0	1.0
GEMIN7	1	0	0	1.0	1.0
GGN	2	0	0	1.0	1.0
GIPC1	1	0	0	1.0	1.0
GLTSCR1	1	0	0	1.0	1.0
FSTL3	1	0	0	1.0	1.0
GLTSCR2	1	0	0	1.0	1.0
GPATCH1	1	0	0	1.0	1.0
GPR32	1	0	0	1.0	1.0
GPR42	1	0	0	1.0	1.0
GRAMD1A	2	0	0	1.0	1.0
GRIN3B	1	0	0	1.0	1.0
GRWD1	1	0	0	1.0	1.0
GTF2F1	1	0	0	1.0	1.0
GTPBP3	1	0	0	1.0	1.0
GMIP	3	0	0	1.0	1.0
FPR3	1	0	0	1.0	1.0
FPR1	1	0	0	1.0	1.0
FOSB	1	0	0	1.0	1.0
ECSIT	1	0	0	1.0	1.0
ELSPBP1	1	0	0	1.0	1.0
EMR1	1	0	0	1.0	1.0
EMR3	5	0	0	1.0	1.0
EPN1	2	0	0	1.0	1.0
EPS15L1	4	0	0	1.0	1.0
EPS8L1	1	0	0	1.0	1.0
ETFB	1	0	0	1.0	1.0
F2RL3	1	0	0	1.0	1.0
ABHD17A	1	0	0	1.0	1.0
FAM71E1	1	0	0	1.0	1.0
FAM71E2	1	0	0	1.0	1.0
FARSA	1	0	0	1.0	1.0
FBN3	2	0	0	1.0	1.0
FBXO27	1	0	0	1.0	1.0
FCAR	2	0	0	1.0	1.0
FCGBP	5	0	0	1.0	1.0
FCGRT	1	0	0	1.0	1.0
FIZ1	1	0	0	1.0	1.0
GYS1	1	0	0	1.0	1.0
GZMM	1	0	0	1.0	1.0
HKR1	3	0	0	1.0	1.0
HMHA1	1	0	0	1.0	1.0
KDM4B	1	0	0	1.0	1.0
KEAP1	1	0	0	1.0	1.0
KIAA1683	1	0	0	1.0	1.0
KIR2DL1	1	0	0	1.0	1.0
KIR2DS4	2	0	0	1.0	1.0
KIR3DX1	1	0	0	1.0	1.0
KLK11	1	0	0	1.0	1.0
KLK12	1	0	0	1.0	1.0
KLK13	2	0	0	1.0	1.0
KLK6	1	0	0	1.0	1.0
KLK9	1	0	0	1.0	1.0
LDLR	1	0	0	1.0	1.0
LGALS14	1	0	0	1.0	1.0
LIG1	1	0	0	1.0	1.0
LILRA1	2	0	0	1.0	1.0
LILRA2	1	0	0	1.0	1.0
LILRB5	3	0	0	1.0	1.0
LIPE	4	0	0	1.0	1.0
LMNB2	1	0	0	1.0	1.0
KCNN4	1	0	0	1.0	1.0
LONP1	2	0	0	1.0	1.0
KCNJ14	1	0	0	1.0	1.0
JSRP1	1	0	0	1.0	1.0
HNRNPL	1	0	0	1.0	1.0
HNRNPM	1	0	0	1.0	1.0
HNRNPUL1	1	0	0	1.0	1.0
HOOK2	1	0	0	1.0	1.0
HPN	3	0	0	1.0	1.0
HRC	4	0	0	1.0	1.0
ICAM3	1	0	0	1.0	1.0
IFNL2	1	0	0	1.0	1.0
IL12RB1	2	0	0	1.0	1.0
IL27RA	1	0	0	1.0	1.0
IFNL3	1	0	0	1.0	1.0
ILVBL	1	0	0	1.0	1.0
INSR	1	0	0	1.0	1.0
IRF3	1	0	0	1.0	1.0
ISYNA1	1	0	0	1.0	1.0
ITPKC	2	0	0	1.0	1.0
IZUMO2	2	0	0	1.0	1.0
JAK3	2	0	0	1.0	1.0
JOSD2	1	0	0	1.0	1.0
JUNB	1	0	0	1.0	1.0
DUS3L	1	0	0	1.0	1.0
PSENEN	1	0	0	1.0	1.0
PSG2	1	0	0	1.0	1.0
ZNF221	2	0	0	1.0	1.0
ZNF222	1	0	0	1.0	1.0
ZNF223	1	0	0	1.0	1.0
ZNF224	1	0	0	1.0	1.0
ZNF226	1	0	0	1.0	1.0
ZNF233	1	0	0	1.0	1.0
ZNF234	1	0	0	1.0	1.0
ZNF235	1	0	0	1.0	1.0
ZNF211	1	0	0	1.0	1.0
ZNF256	1	0	0	1.0	1.0
ZNF283	1	0	0	1.0	1.0
ZNF285	1	0	0	1.0	1.0
ZNF302	1	0	0	1.0	1.0
ZNF304	1	0	0	1.0	1.0
ZNF320	3	0	0	1.0	1.0
ZNF324B	2	0	0	1.0	1.0
ZNF347	2	0	0	1.0	1.0
ZNF350	2	0	0	1.0	1.0
ZNF274	1	0	0	1.0	1.0
ZNF208	1	0	0	1.0	1.0
ZNF181	1	0	0	1.0	1.0
ZNF180	2	0	0	1.0	1.0
WDR18	1	0	0	1.0	1.0
WDR83	1	0	0	1.0	1.0
WDR87	1	0	0	1.0	1.0
WIZ	1	0	0	1.0	1.0
WTIP	1	0	0	1.0	1.0
XAB2	1	0	0	1.0	1.0
YIF1B	1	0	0	1.0	1.0
ZBTB7A	1	0	0	1.0	1.0
ZFP14	2	0	0	1.0	1.0
ZFR2	3	0	0	1.0	1.0
ZIM3	1	0	0	1.0	1.0
ZNF101	1	0	0	1.0	1.0
ZNF136	2	0	0	1.0	1.0
ZNF14	1	0	0	1.0	1.0
ZNF146	1	0	0	1.0	1.0
ZNF154	1	0	0	1.0	1.0
ZNF155	2	0	0	1.0	1.0
ZNF175	1	0	0	1.0	1.0
ZNF177	1	0	0	1.0	1.0
ZNF358	1	0	0	1.0	1.0
ZNF415	2	0	0	1.0	1.0
ZNF418	1	0	0	1.0	1.0
ZNF428	1	0	0	1.0	1.0
ZNF570	2	0	0	1.0	1.0
ZNF584	1	0	0	1.0	1.0
ZNF606	1	0	0	1.0	1.0
ZNF607	1	0	0	1.0	1.0
ZNF611	1	0	0	1.0	1.0
ZNF614	1	0	0	1.0	1.0
OR2A4	2	0	0	1.0	1.0
ZNF616	1	0	0	1.0	1.0
ZNF625	1	0	0	1.0	1.0
ZNF627	1	0	0	1.0	1.0
ZNF649	1	0	0	1.0	1.0
ZNF653	2	0	0	1.0	1.0
ZNF675	2	0	0	1.0	1.0
ZNF676	1	0	0	1.0	1.0
ZNF677	1	0	0	1.0	1.0
ZNF700	1	0	0	1.0	1.0
ZNF701	1	0	0	1.0	1.0
ZNF708	2	0	0	1.0	1.0
ZNF709	1	0	0	1.0	1.0
ZNF57	1	0	0	1.0	1.0
VRK3	1	0	0	1.0	1.0
ZNF568	1	0	0	1.0	1.0
ZNF556	3	0	0	1.0	1.0
ZNF429	1	0	0	1.0	1.0
ZNF43	1	0	0	1.0	1.0
ZNF432	1	0	0	1.0	1.0
ZNF433	1	0	0	1.0	1.0
ZNF439	1	0	0	1.0	1.0
ZNF44	1	0	0	1.0	1.0
ZNF471	1	0	0	1.0	1.0
ZNF473	1	0	0	1.0	1.0
ZNF480	2	0	0	1.0	1.0
ZNF486	1	0	0	1.0	1.0
ZNF507	1	0	0	1.0	1.0
ZNF527	1	0	0	1.0	1.0
ZNF528	1	0	0	1.0	1.0
ZNF530	1	0	0	1.0	1.0
ZNF536	2	0	0	1.0	1.0
ZNF540	2	0	0	1.0	1.0
ZNF544	1	0	0	1.0	1.0
ZNF552	1	0	0	1.0	1.0
ZNF555	1	0	0	1.0	1.0
ZNF560	1	0	0	1.0	1.0
PSG11	1	0	0	1.0	1.0
VN1R2	3	0	0	1.0	1.0
VASP	1	0	0	1.0	1.0
RPL18A	1	0	0	1.0	1.0
RPS19	1	0	0	1.0	1.0
RTN2	2	0	0	1.0	1.0
S1PR4	2	0	0	1.0	1.0
SAMD4B	1	0	0	1.0	1.0
SCAF1	1	0	0	1.0	1.0
SHANK1	1	0	0	1.0	1.0
SHKBP1	1	0	0	1.0	1.0
RPL18	1	0	0	1.0	1.0
SIGLEC11	3	0	0	1.0	1.0
SIGLEC6	1	0	0	1.0	1.0
SIGLEC8	3	0	0	1.0	1.0
SIGLEC9	1	0	0	1.0	1.0
SIGLECL1	1	0	0	1.0	1.0
SIN3B	1	0	0	1.0	1.0
SIPA1L3	4	0	0	1.0	1.0
SIRT6	2	0	0	1.0	1.0
SLC17A7	1	0	0	1.0	1.0
SIGLEC12	1	0	0	1.0	1.0
RNASEH2A	1	0	0	1.0	1.0
RINL	2	0	0	1.0	1.0
RFX2	1	0	0	1.0	1.0
PSG3	1	0	0	1.0	1.0
PSG4	1	0	0	1.0	1.0
PSG5	1	0	0	1.0	1.0
PSG6	1	0	0	1.0	1.0
PSG8	1	0	0	1.0	1.0
PTBP1	1	0	0	1.0	1.0
PTOV1	1	0	0	1.0	1.0
PTPRH	2	0	0	1.0	1.0
PTPRS	1	0	0	1.0	1.0
QPCTL	1	0	0	1.0	1.0
QTRT1	1	0	0	1.0	1.0
RAB3D	1	0	0	1.0	1.0
RAB4B	2	0	0	1.0	1.0
RAD23A	1	0	0	1.0	1.0
RANBP3	1	0	0	1.0	1.0
RBM42	1	0	0	1.0	1.0
REXO1	2	0	0	1.0	1.0
RFPL4A	1	0	0	1.0	1.0
RFX1	1	0	0	1.0	1.0
SLC1A5	1	0	0	1.0	1.0
SLC1A6	1	0	0	1.0	1.0
SLC25A23	1	0	0	1.0	1.0
SLC27A1	1	0	0	1.0	1.0
TNNT1	1	0	0	1.0	1.0
TNPO2	2	0	0	1.0	1.0
TRAPPC6A	1	0	0	1.0	1.0
TRIM28	1	0	0	1.0	1.0
TRIP10	1	0	0	1.0	1.0
TRMT1	1	0	0	1.0	1.0
TRPM4	1	0	0	1.0	1.0
TSHZ3	3	0	0	1.0	1.0
TSKS	1	0	0	1.0	1.0
TSSK6	1	0	0	1.0	1.0
TTC9B	1	0	0	1.0	1.0
TTYH1	1	0	0	1.0	1.0
TUBB4A	1	0	0	1.0	1.0
TYK2	4	0	0	1.0	1.0
UBXN6	1	0	0	1.0	1.0
UNC13A	2	0	0	1.0	1.0
UPF1	1	0	0	1.0	1.0
USHBP1	1	0	0	1.0	1.0
USP29	1	0	0	1.0	1.0
TMPRSS9	3	0	0	1.0	1.0
VN1R1	1	0	0	1.0	1.0
TMIGD2	1	0	0	1.0	1.0
TMEM190	1	0	0	1.0	1.0
SLC7A9	1	0	0	1.0	1.0
SLC8A2	2	0	0	1.0	1.0
SNRPA	2	0	0	1.0	1.0
SPHK2	1	0	0	1.0	1.0
SPIB	2	0	0	1.0	1.0
SSBP4	1	0	0	1.0	1.0
STRN4	1	0	0	1.0	1.0
SUGP2	1	0	0	1.0	1.0
SYDE1	2	0	0	1.0	1.0
SYT3	1	0	0	1.0	1.0
TBXA2R	1	0	0	1.0	1.0
TCF3	1	0	0	1.0	1.0
TEAD2	2	0	0	1.0	1.0
TEX101	1	0	0	1.0	1.0
THEG	2	0	0	1.0	1.0
TICAM1	3	0	0	1.0	1.0
TIMM44	2	0	0	1.0	1.0
TJP3	1	0	0	1.0	1.0
TLE6	1	0	0	1.0	1.0
TMEM59L	1	0	0	1.0	1.0
ZNF615	1	0	0	1.0	1.0
UTY	2	0	0	1.0	1.0
OR5V1	1	0	0	1.0	1.0
GABRB1	1	0	0	1.0	1.0
GALNT7	2	0	0	1.0	1.0
GBA3	1	0	0	1.0	1.0
GPR78	2	0	0	1.0	1.0
GPRIN3	1	0	0	1.0	1.0
GRIA2	3	0	0	1.0	1.0
GRID2	5	0	0	1.0	1.0
GRSF1	1	0	0	1.0	1.0
GRXCR1	1	0	0	1.0	1.0
GUCY1B3	1	0	0	1.0	1.0
GYPE	1	0	0	1.0	1.0
GABRA4	1	0	0	1.0	1.0
HADH	1	0	0	1.0	1.0
HERC5	5	0	0	1.0	1.0
HNRNPDL	1	0	0	1.0	1.0
HPSE	1	0	0	1.0	1.0
HSPA4L	2	0	0	1.0	1.0
HTRA3	1	0	0	1.0	1.0
HTT	3	0	0	1.0	1.0
IL21	1	0	0	1.0	1.0
INTS12	1	0	0	1.0	1.0
INTU	1	0	0	1.0	1.0
IRF2	4	0	0	1.0	1.0
KCTD8	1	0	0	1.0	1.0
HERC3	1	0	0	1.0	1.0
GABRA2	2	0	0	1.0	1.0
G3BP2	1	0	0	1.0	1.0
FSTL5	1	0	0	1.0	1.0
DCAF4L1	1	0	0	1.0	1.0
DCHS2	4	0	0	1.0	1.0
DCLK2	1	0	0	1.0	1.0
DDX60L	2	0	0	1.0	1.0
DGKQ	1	0	0	1.0	1.0
DHX15	2	0	0	1.0	1.0
DOK7	1	0	0	1.0	1.0
DTHD1	1	0	0	1.0	1.0
EIF4E	1	0	0	1.0	1.0
EMCN	1	0	0	1.0	1.0
ENAM	3	0	0	1.0	1.0
ENPEP	1	0	0	1.0	1.0
ENPP6	1	0	0	1.0	1.0
ETFDH	1	0	0	1.0	1.0
EXOSC9	1	0	0	1.0	1.0
F11	1	0	0	1.0	1.0
FAM193A	1	0	0	1.0	1.0
FAT1	7	0	0	1.0	1.0
FAT4	5	0	0	1.0	1.0
FBXW7	1	0	0	1.0	1.0
FGFR3	1	0	0	1.0	1.0
FHDC1	1	0	0	1.0	1.0
FNIP2	3	0	0	1.0	1.0
FRAS1	2	0	0	1.0	1.0
FRYL	1	0	0	1.0	1.0
KDR	3	0	0	1.0	1.0
CXCL11	1	0	0	1.0	1.0
KIAA0232	1	0	0	1.0	1.0
KLHL5	1	0	0	1.0	1.0
NPNT	2	0	0	1.0	1.0
NR3C2	2	0	0	1.0	1.0
NSG1	2	0	0	1.0	1.0
OCIAD2	1	0	0	1.0	1.0
OTOP1	1	0	0	1.0	1.0
OTUD4	1	0	0	1.0	1.0
PALLD	2	0	0	1.0	1.0
PCDH18	2	0	0	1.0	1.0
PCDH7	2	0	0	1.0	1.0
PDCL2	1	0	0	1.0	1.0
PDE6B	2	0	0	1.0	1.0
NPFFR2	2	0	0	1.0	1.0
PDGFRA	3	0	0	1.0	1.0
PGM2	2	0	0	1.0	1.0
PIGG	2	0	0	1.0	1.0
PITX2	3	0	0	1.0	1.0
PKD2	1	0	0	1.0	1.0
POLN	1	0	0	1.0	1.0
POLR2B	1	0	0	1.0	1.0
PPA2	1	0	0	1.0	1.0
PPM1K	3	0	0	1.0	1.0
PRDM5	2	0	0	1.0	1.0
PROM1	1	0	0	1.0	1.0
PRSS12	1	0	0	1.0	1.0
PDS5A	2	0	0	1.0	1.0
NFXL1	1	0	0	1.0	1.0
NEK1	1	0	0	1.0	1.0
NEIL3	1	0	0	1.0	1.0
KLHL8	1	0	0	1.0	1.0
KLKB1	1	0	0	1.0	1.0
LARP1B	1	0	0	1.0	1.0
LARP7	1	0	0	1.0	1.0
LDB2	1	0	0	1.0	1.0
LETM1	3	0	0	1.0	1.0
LGI2	1	0	0	1.0	1.0
LIAS	1	0	0	1.0	1.0
LIN54	1	0	0	1.0	1.0
LPHN3	5	0	0	1.0	1.0
LRBA	2	0	0	1.0	1.0
MAEA	1	0	0	1.0	1.0
MAML3	3	0	0	1.0	1.0
MAN2B2	1	0	0	1.0	1.0
MAP9	1	0	0	1.0	1.0
MAPK10	1	0	0	1.0	1.0
MARCH1	1	0	0	1.0	1.0
MGARP	1	0	0	1.0	1.0
MMRN1	2	0	0	1.0	1.0
MRPS18C	1	0	0	1.0	1.0
MTTP	2	0	0	1.0	1.0
MUC7	1	0	0	1.0	1.0
N4BP2	1	0	0	1.0	1.0
NAF1	1	0	0	1.0	1.0
NDST4	2	0	0	1.0	1.0
KLF3	1	0	0	1.0	1.0
PRSS48	1	0	0	1.0	1.0
CXCL1	1	0	0	1.0	1.0
CTBP1	1	0	0	1.0	1.0
TMEM26	1	0	0	1.0	1.0
TNKS2	1	0	0	1.0	1.0
TRDMT1	2	0	0	1.0	1.0
TRIM8	2	0	0	1.0	1.0
TUBAL3	2	0	0	1.0	1.0
TUBGCP2	1	0	0	1.0	1.0
TYSND1	1	0	0	1.0	1.0
UNC5B	1	0	0	1.0	1.0
UPF2	2	0	0	1.0	1.0
UROS	1	0	0	1.0	1.0
USP6NL	1	0	0	1.0	1.0
TM9SF3	1	0	0	1.0	1.0
VCL	1	0	0	1.0	1.0
VIM	1	0	0	1.0	1.0
VSTM4	1	0	0	1.0	1.0
VWA2	1	0	0	1.0	1.0
WAC	1	0	0	1.0	1.0
WAPAL	1	0	0	1.0	1.0
WDFY4	1	0	0	1.0	1.0
YME1L1	2	0	0	1.0	1.0
ZDHHC16	2	0	0	1.0	1.0
ZDHHC6	1	0	0	1.0	1.0
ZEB1	1	0	0	1.0	1.0
ZFAND4	2	0	0	1.0	1.0
VENTX	1	0	0	1.0	1.0
TLL2	2	0	0	1.0	1.0
TIAL1	1	0	0	1.0	1.0
THNSL1	2	0	0	1.0	1.0
SH3PXD2A	1	0	0	1.0	1.0
SHOC2	1	0	0	1.0	1.0
SIRT1	2	0	0	1.0	1.0
SKIDA1	1	0	0	1.0	1.0
SLC18A2	1	0	0	1.0	1.0
SLC18A3	1	0	0	1.0	1.0
SLC25A28	2	0	0	1.0	1.0
SLC29A3	2	0	0	1.0	1.0
SLK	3	0	0	1.0	1.0
SMC3	5	0	0	1.0	1.0
