,gene,score
12315,TICAM2,0.100067
12316,TAX1BP3,0.100067
12317,LHX6,0.100067
12318,PLXND1,0.100067
12319,FAM109A,0.100067
12320,ASB6,0.100067
12321,MTSS1,0.0995209
12322,TCAP,0.0995209
12323,ZNF518B,0.0995209
12324,ESX1,0.0995209
12325,UBA1,0.0995209
12326,PZP,0.0995209
12327,DAZ2,0.0995209
12328,PCDHB2,0.0995209
12329,IFT57,0.0995209
12330,PPA1,0.0995209
12331,REEP2,0.0995209
12332,FLT4,0.0995209
12333,RSPH10B,0.0995209
12334,NUDT16,0.0995209
12335,USH1C,0.0995209
12336,ATG13,0.0989756
12337,UVRAG,0.0989756
12338,RNF43,0.0989756
12339,PKHD1,0.0989756
12340,COMMD2,0.0989756
12341,MT1M,0.0989756
12342,POTEC,0.0989756
12343,SGMS1,0.0989756
12344,SPO11,0.0989756
12345,ERC1,0.0989756
12346,ASPRV1,0.0989756
12347,CHRNA3,0.0989756
12348,TTC37,0.0984311
12349,RCCD1,0.0984311
12350,HRK,0.0984311
12351,CENPT,0.0984311
12352,C12ORF73,0.0984311
12353,FAM173A,0.0984311
12354,MRPL11,0.0984311
12355,REL,0.0984311
12356,EIF2AK2,0.0984311
12357,PRKAA2,0.0984311
12358,CHCHD3,0.0984311
12359,APIP,0.0984311
12360,HADHA,0.0984311
12361,MACROD1,0.0984311
12362,TCTE1,0.0984311
12363,PLBD2,0.0984311
12364,EGFR,0.0984311
12365,APOOL,0.0984311
12366,C2ORF73,0.0984311
12367,ADCY7,0.0984311
12368,POP1,0.0984311
12369,PER2,0.0978872
12370,TRAK2,0.0978872
12371,TMEM144,0.0978872
12372,CCNJ,0.0978872
12373,CDKL3,0.0978872
12374,MLLT6,0.0978872
12375,RAB3GAP2,0.0978872
12376,ATOH7,0.0978872
12377,TRIM43,0.0978872
12378,UBE2J2,0.0978872
12379,CFL1,0.0978872
12380,PIP5K1B,0.097344
12381,CCDC70,0.097344
12382,OSGIN2,0.097344
12383,NUCKS1,0.097344
12384,ATXN2,0.097344
12385,ACE2,0.097344
12386,ZDBF2,0.097344
12387,RPSA,0.097344
12388,HLA-DPB1,0.097344
12389,TEKT2,0.097344
12390,SUN2,0.097344
12391,SYNE2,0.097344
12392,TMEM68,0.097344
12393,COL15A1,0.097344
12394,LARP4,0.097344
12395,CCDC65,0.0968015
12396,TNRC18,0.0968015
12397,ACSBG2,0.0968015
12398,CD276,0.0968015
12399,SLC5A1,0.0968015
12400,IQCH,0.0968015
12401,ZDHHC3,0.0968015
12402,NKG7,0.0968015
12403,LRRIQ4,0.0968015
12404,RHOD,0.0968015
12405,FAH,0.0968015
12406,ZNF746,0.0968015
12407,TRIM69,0.0968015
12408,BVES,0.0968015
12409,CAPN2,0.0962596
12410,DBF4B,0.0962596
12411,AIMP2,0.0962596
12412,SCTR,0.0962596
12413,DPP10,0.0962596
12414,MRPS2,0.0962596
12415,GPR6,0.0962596
12416,DCTD,0.0962596
12417,C20ORF173,0.0962596
12418,TTC5,0.0957184
12419,SGCE,0.0957184
12420,PDRG1,0.0957184
12421,SURF6,0.0957184
12422,SC5D,0.0957184
12423,PSMA3,0.0957184
12424,POLR2I,0.0957184
12425,NAP1L1,0.0957184
12426,CYB561D1,0.0957184
12427,DEFB115,0.0957184
12428,PAPD4,0.0957184
12429,C1ORF216,0.0957184
12430,C17ORF64,0.0957184
12431,ZNF837,0.0957184
12432,CDK7,0.0957184
12433,SMDT1,0.0951779
12434,RQCD1,0.0951779
12435,C16ORF93,0.0951779
12436,IFT20,0.0951779
12437,BANF1,0.0951779
12438,DGKE,0.0951779
12439,GALNT14,0.0951779
12440,BRD9,0.0951779
12441,NLRP14,0.0951779
12442,TSPAN13,0.0951779
12443,KIAA1279,0.0951779
12444,YIPF3,0.0951779
12445,STAC3,0.0951779
12446,GPATCH8,0.0951779
12447,CLEC14A,0.0951779
12448,PUS10,0.0951779
12449,STAG3,0.0951779
12450,CHERP,0.0951779
12451,TICRR,0.0946381
12452,CYBRD1,0.0946381
12453,TMEM50B,0.0946381
12454,YEATS2,0.0946381
12455,CDK17,0.0946381
12456,ITGAX,0.0946381
12457,LMCD1,0.0946381
12458,LARS2,0.0946381
12459,ALDH1A3,0.0946381
12460,SYNE4,0.0946381
12461,EML5,0.0946381
12462,FBXL14,0.0946381
12463,TSR3,0.0946381
12464,FRAT1,0.0946381
12465,SNX4,0.0940989
12466,ZNF750,0.0940989
12467,HEMK1,0.0940989
12468,ZDHHC2,0.0940989
12469,UBXN1,0.0940989
12470,MBP,0.0940989
12471,KNG1,0.0940989
12472,ZNF445,0.0940989
12473,CEP57L1,0.0940989
12474,TAC4,0.0940989
12475,LRWD1,0.0940989
12476,HUS1B,0.0940989
12477,TEX29,0.0940989
12478,PPP1R27,0.0940989
12479,U2AF2,0.0940989
12480,OPN4,0.0935604
12481,BEX2,0.0935604
12482,TREML2,0.0935604
12483,CAPRIN1,0.0935604
12484,LALBA,0.0935604
12485,NDST1,0.0935604
12486,APAF1,0.0935604
12487,GEM,0.0935604
12488,MYCBP,0.0935604
12489,ALOX12B,0.0935604
12490,FMO5,0.0935604
12491,DYNC1I1,0.0935604
12492,COL4A6,0.0935604
12493,C1ORF87,0.0935604
12494,OR7D4,0.0935604
12495,ADAM8,0.0935604
12496,UBA2,0.0935604
12497,ADAMTS3,0.0930226
12498,MPPE1,0.0930226
12499,YTHDC2,0.0930226
12500,LHPP,0.0930226
12501,BCAP29,0.0930226
12502,BCAS4,0.0930226
12503,PRG2,0.0930226
12504,CPVL,0.0930226
12505,KCTD3,0.0930226
12506,NDUFS5,0.0930226
12507,FOXL1,0.0930226
12508,CCDC125,0.0930226
12509,ZNF280A,0.0930226
12510,SIRPD,0.0930226
12511,CLPS,0.0930226
12512,PTDSS1,0.0924855
12513,MATN4,0.0924855
12514,TTC29,0.0924855
12515,ZDHHC11,0.0924855
12516,LYRM1,0.0924855
12517,TDRD1,0.0924855
12518,TRAPPC4,0.0924855
12519,CCDC172,0.0924855
12520,IFNW1,0.0924855
12521,AOC2,0.0924855
12522,SCGB2B2,0.0924855
12523,TSPAN15,0.0924855
12524,TTC14,0.0924855
12525,TCEAL2,0.0924855
12526,ZBTB22,0.091949
12527,CAMK1,0.091949
12528,NOA1,0.091949
12529,ZNF93,0.091949
12530,SPINK1,0.091949
12531,FBXL17,0.091949
12532,SPANXN2,0.091949
12533,KRT7,0.091949
12534,USP50,0.091949
12535,NEK5,0.091949
12536,HLA-G,0.091949
12537,AOAH,0.091949
12538,SYPL2,0.091949
12539,FBXL3,0.091949
12540,FEN1,0.091949
12541,RNF38,0.091949
12542,ADRA1A,0.091949
12543,HRASLS5,0.091949
12544,HIBADH,0.091949
12545,KIAA0226,0.0914131
12546,SAFB2,0.0914131
12547,CYP4F2,0.0914131
12548,KRI1,0.0914131
12549,NT5DC2,0.0914131
12550,PPP5C,0.0914131
12551,COQ3,0.0914131
12552,DYNC1LI1,0.0914131
12553,C9ORF171,0.0914131
12554,KRTAP19-7,0.0914131
12555,H1F0,0.0914131
12556,SAP30BP,0.0914131
12557,PPWD1,0.0914131
12558,CIB3,0.0914131
12559,GINM1,0.0914131
12560,ZNF689,0.0914131
12561,GADD45G,0.0914131
12562,STARD8,0.0908779
12563,SNX21,0.0908779
12564,MEGF10,0.0908779
12565,C11ORF68,0.0908779
12566,ARL14,0.0908779
12567,SLC16A1,0.0908779
12568,MZT2A,0.0908779
12569,SPANXC,0.0908779
12570,RPL26,0.0908779
12571,KLHL12,0.0908779
12572,USP29,0.0908779
12573,ZNF398,0.0908779
12574,LGALS14,0.0908779
12575,DARS2,0.0908779
12576,PGM5,0.0908779
12577,HSD11B1L,0.0908779
12578,IGFBP7,0.0908779
12579,HLA-DOA,0.0908779
12580,THAP8,0.0908779
12581,TSACC,0.0908779
12582,PREPL,0.0903434
12583,AQP10,0.0903434
12584,TRAF1,0.0903434
12585,TNMD,0.0903434
12586,CIDEC,0.0903434
12587,MAPK12,0.0903434
12588,PAPPA2,0.0903434
12589,RAB25,0.0903434
12590,NECAP2,0.0903434
12591,CRLS1,0.0903434
12592,PEX14,0.0903434
12593,ATP6V1D,0.0903434
12594,TBC1D3C,0.0903434
12595,KRTAP8-1,0.0903434
12596,SLC17A5,0.0903434
12597,UNC50,0.0903434
12598,AK4,0.0903434
12599,TIGIT,0.0903434
12600,CLEC4F,0.0903434
12601,CCDC27,0.0903434
12602,NUP210L,0.0898096
12603,RPL14,0.0898096
12604,DOCK5,0.0898096
12605,TMEM106C,0.0898096
12606,SLC39A10,0.0898096
12607,POLG,0.0898096
12608,MDFI,0.0898096
12609,LRP4,0.0898096
12610,HAL,0.0898096
12611,FAM98B,0.0898096
12612,CELA3B,0.0898096
12613,NANP,0.0898096
12614,WFIKKN1,0.0898096
12615,KRR1,0.0898096
12616,KRTAP4-2,0.0892764
12617,C2ORF40,0.0892764
12618,SLC35G2,0.0892764
12619,ELMO3,0.0892764
12620,PVRIG,0.0892764
12621,FBXW4,0.0892764
12622,CCDC132,0.0892764
12623,MBIP,0.0892764
12624,CKLF,0.0892764
12625,APBB1,0.0892764
12626,ZNF619,0.0892764
12627,GNAZ,0.0892764
12628,FAM98A,0.0892764
12629,TTLL10,0.0892764
12630,CEP112,0.0892764
12631,EHHADH,0.0892764
12632,NXPH4,0.0892764
12633,POLQ,0.0892764
12634,TACC3,0.0892764
12635,IGLL5,0.0892764
12636,CRLF1,0.0887438
12637,PPP1R16A,0.0887438
12638,GZF1,0.0887438
12639,KIF9,0.0887438
12640,SERPINB4,0.0887438
12641,RNH1,0.0887438
12642,MYH7B,0.0887438
12643,EMC3,0.0887438
12644,HCFC1R1,0.0887438
12645,SLC35F2,0.0887438
12646,ATP2A2,0.0887438
12647,IARS,0.0887438
12648,ZNF547,0.0887438
12649,ARL5B,0.0887438
12650,VKORC1L1,0.0887438
12651,PIGU,0.0887438
12652,XPOT,0.0887438
12653,NME6,0.0887438
12654,CCDC126,0.0882119
12655,CA2,0.0882119
12656,TNNC2,0.0882119
12657,SELP,0.0882119
12658,RPLP0,0.0882119
12659,APBB1IP,0.0882119
12660,RTEL1,0.0882119
12661,CRLF3,0.0882119
12662,NACA,0.0882119
12663,TBX10,0.0882119
12664,IFI27,0.0882119
12665,TRHDE,0.0882119
12666,AMPD1,0.0882119
12667,CLIC4,0.0882119
12668,SLC7A11,0.0882119
12669,DCUN1D4,0.0882119
12670,DNAJC21,0.0882119
12671,UBR3,0.0882119
12672,NR2C2AP,0.0882119
12673,ZSWIM7,0.0882119
12674,FICD,0.0882119
12675,TOM1L1,0.0882119
12676,CDHR1,0.0876807
12677,PLA2G2F,0.0876807
12678,RPL41,0.0876807
12679,PSG2,0.0876807
12680,MYO9A,0.0876807
12681,KRT18,0.0876807
12682,KCTD4,0.0876807
12683,RSPO2,0.0876807
12684,LURAP1L,0.0876807
12685,VSTM1,0.0876807
12686,PDZD2,0.0876807
12687,FDFT1,0.0876807
12688,EYA2,0.0876807
12689,EREG,0.0876807
12690,DVL3,0.0876807
12691,ACOT2,0.0876807
12692,LIPG,0.0871501
12693,LMNB2,0.0871501
12694,KIRREL2,0.0871501
12695,PPEF1,0.0871501
12696,ZNF107,0.0871501
12697,FAM127C,0.0871501
12698,GPKOW,0.0871501
12699,TCTN3,0.0871501
12700,FAM114A2,0.0871501
12701,CDH17,0.0871501
12702,DHX57,0.0866201
12703,DAP3,0.0866201
12704,TDO2,0.0866201
12705,SRP14,0.0866201
12706,BCKDHB,0.0866201
12707,RARS,0.0866201
12708,GNL3L,0.0866201
12709,FNDC9,0.0866201
12710,CCSER1,0.0866201
12711,HBG2,0.0866201
12712,HSPB7,0.0866201
12713,GJA3,0.0866201
12714,CNEP1R1,0.0866201
12715,ZBTB38,0.0866201
12716,DYNC1H1,0.0866201
12717,NUP35,0.0866201
12718,LIMD1,0.0860908
12719,EIF3B,0.0860908
12720,SETDB2,0.0860908
12721,WNT5B,0.0860908
12722,TIMP3,0.0860908
12723,SMARCA1,0.0860908
12724,NXN,0.0860908
12725,CCDC113,0.0860908
12726,POC1B,0.0860908
12727,TP53TG5,0.0860908
12728,AP3M1,0.0860908
12729,FBXO8,0.0860908
12730,LAMB4,0.0860908
12731,DHX15,0.0860908
12732,KCTD11,0.0860908
12733,SDC3,0.0855622
12734,PSTPIP1,0.0855622
12735,GLYR1,0.0855622
12736,TTLL2,0.0855622
12737,SLC3A1,0.0855622
12738,NUP133,0.0855622
12739,PLS3,0.0855622
12740,PFKP,0.0855622
12741,OVGP1,0.0855622
12742,HKR1,0.0855622
12743,KDM4B,0.0855622
12744,FRMPD1,0.0855622
12745,CDY2B,0.0855622
12746,GPR155,0.0855622
12747,EVI5L,0.0855622
12748,CD74,0.0850341
12749,CD36,0.0850341
12750,MTSS1L,0.0850341
12751,FN3KRP,0.0850341
12752,TKT,0.0850341
12753,SLC7A1,0.0850341
12754,NLGN4X,0.0850341
12755,HMGCLL1,0.0850341
12756,MEFV,0.0850341
12757,HEATR4,0.0850341
12758,GUCY2C,0.0850341
12759,KLF15,0.0850341
12760,HIBCH,0.0850341
12761,ZNF804B,0.0850341
12762,DPYS,0.0850341
12763,TRDMT1,0.0850341
12764,ZDHHC19,0.0850341
12765,MITD1,0.0850341
12766,ZNF792,0.0850341
12767,RAB3C,0.0850341
12768,ZHX1,0.0850341
12769,KDELR1,0.0850341
12770,NPL,0.0845068
12771,RFX4,0.0845068
12772,MAN1C1,0.0845068
12773,NDUFA4L2,0.0845068
12774,IL20,0.0845068
12775,ILF3,0.0845068
12776,FASN,0.0845068
12777,MAGEB16,0.0845068
12778,MAPK1IP1L,0.08398
12779,RABEP1,0.08398
12780,APLN,0.08398
12781,CARD6,0.08398
12782,LRRC31,0.08398
12783,FAM65A,0.08398
12784,CERK,0.08398
12785,MTMR12,0.08398
12786,MRPL39,0.08398
12787,PLAUR,0.08398
12788,MCM7,0.08398
12789,MAGEB4,0.08398
12790,INSL3,0.08398
12791,GTPBP8,0.08398
12792,CAMSAP2,0.08398
12793,CEP68,0.08398
12794,ALDOC,0.08398
12795,DUSP4,0.08398
12796,ZNF846,0.08398
12797,AK8,0.08398
12798,CRK,0.08398
12799,ZNF572,0.08398
12800,PQBP1,0.08398
12801,FEZ2,0.0834539
12802,LONP2,0.0834539
12803,CAPN6,0.0834539
12804,RAB1B,0.0834539
12805,CCDC102B,0.0834539
12806,IRX6,0.0834539
12807,VARS,0.0834539
12808,EXOSC4,0.0834539
12809,NMD3,0.0834539
12810,DCAF12,0.0834539
12811,WDR27,0.0834539
12812,NUP210,0.0834539
12813,COPS6,0.0834539
12814,SPINT2,0.0834539
12815,TBL3,0.0834539
12816,ZNHIT1,0.0834539
12817,TRIP10,0.0829285
12818,LONRF1,0.0829285
12819,UBE2M,0.0829285
12820,TRIM45,0.0829285
12821,ZNF711,0.0829285
12822,SERPINE2,0.0829285
12823,GLRX5,0.0829285
12824,NDUFS2,0.0829285
12825,GRM3,0.0829285
12826,TBL2,0.0829285
12827,CCDC110,0.0829285
12828,FUCA1,0.0829285
12829,FPGS,0.0829285
12830,AP1S3,0.0829285
12831,FBXO32,0.0829285
12832,NLRP3,0.0829285
12833,POP7,0.0829285
12834,ARPC3,0.0829285
12835,COX19,0.0824036
12836,IFI27L2,0.0824036
12837,C6ORF106,0.0824036
12838,PSMD3,0.0824036
12839,OTUD7B,0.0824036
12840,C15ORF39,0.0824036
12841,ACOT13,0.0824036
12842,TTC27,0.0824036
12843,TRMT10C,0.0824036
12844,UGT1A10,0.0824036
12845,ZMYND10,0.0824036
12846,BPIFA1,0.0824036
12847,CFI,0.0824036
12848,NOX1,0.0824036
12849,SF3B3,0.0824036
12850,ALDH1B1,0.0824036
12851,UBL4B,0.0824036
12852,FOXP4,0.0824036
12853,FBLN5,0.0824036
12854,STON2,0.0818795
12855,HPDL,0.0818795
12856,CHCHD6,0.0818795
12857,GEMIN7,0.0818795
12858,C11ORF48,0.0818795
12859,KCNAB1,0.0818795
12860,ZNF175,0.0818795
12861,TCHH,0.0818795
12862,MCCC2,0.0818795
12863,LRCH2,0.0818795
12864,DSCAML1,0.0818795
12865,TMEM206,0.0818795
12866,SLC52A1,0.0818795
12867,OLA1,0.0818795
12868,TOR2A,0.0818795
12869,B4GALT1,0.0818795
12870,DDN,0.0818795
12871,SRFBP1,0.0818795
12872,NDUFA11,0.0818795
12873,KIAA0586,0.0813559
12874,FHL5,0.0813559
12875,MIDN,0.0813559
12876,ZC3H10,0.0813559
12877,SNRPD2,0.0813559
12878,CCL25,0.0813559
12879,RBM3,0.0813559
12880,ATP2B2,0.0813559
12881,LRRC24,0.0813559
12882,ZNF793,0.0813559
12883,KLRG2,0.0813559
12884,GRIK2,0.0813559
12885,NEK8,0.0813559
12886,EYA4,0.0813559
12887,SLC29A1,0.0813559
12888,CLCN1,0.0813559
12889,ARL11,0.0813559
12890,MAB21L2,0.0813559
12891,CCNO,0.0813559
12892,MTRF1,0.080833
12893,CGGBP1,0.080833
12894,TRPT1,0.080833
12895,FERMT3,0.080833
12896,RPL15,0.080833
12897,EPB41L5,0.080833
12898,PTGER4,0.080833
12899,PTGDR,0.080833
12900,KCNJ12,0.080833
12901,KDSR,0.080833
12902,SYNGR4,0.080833
12903,LHFPL5,0.080833
12904,EIF2S3,0.080833
12905,DLG4,0.080833
12906,CNTROB,0.080833
12907,TMEM183A,0.0803107
12908,SLC16A6,0.0803107
12909,TMEM55B,0.0803107
12910,MASTL,0.0803107
12911,SEMA6D,0.0803107
12912,PDZD3,0.0803107
12913,VRK1,0.0803107
12914,VIPR2,0.0803107
12915,TIMP1,0.0803107
12916,HSPA13,0.0803107
12917,PCDH19,0.0803107
12918,PSMD9,0.0803107
12919,POLE4,0.0803107
12920,ATG2B,0.0803107
12921,SASH3,0.0803107
12922,PDCD1,0.0803107
12923,RAB8A,0.0803107
12924,GSTA1,0.0803107
12925,GML,0.0803107
12926,ARL5A,0.0803107
12927,FLOT2,0.0803107
12928,EIF1,0.0803107
12929,GABBR2,0.079789
12930,BLZF1,0.079789
12931,TUBB6,0.079789
12932,DUSP11,0.079789
12933,SLC25A33,0.079789
12934,STX1A,0.079789
12935,SMPD1,0.079789
12936,XYLT2,0.079789
12937,NOP58,0.079789
12938,SPRN,0.079789
12939,OCRL,0.079789
12940,ANG,0.079789
12941,BSCL2,0.079789
12942,NDUFAF3,0.079789
12943,GGA2,0.079789
12944,SBSPON,0.079789
12945,CREBRF,0.079789
12946,ARL4A,0.079789
12947,COX17,0.079789
12948,P2RY14,0.0792679
12949,CEP170,0.0792679
12950,QRICH2,0.0792679
12951,INTS5,0.0792679
12952,ZNF155,0.0792679
12953,TGM3,0.0792679
12954,KIAA1468,0.0792679
12955,PSMD11,0.0792679
12956,NRDE2,0.0792679
12957,PCSK1,0.0792679
12958,SLC11A2,0.0792679
12959,HPS1,0.0792679
12960,HNRNPAB,0.0792679
12961,OR7A5,0.0792679
12962,CEP120,0.0792679
12963,TMEM42,0.0792679
12964,CHST3,0.0787475
12965,SCRN3,0.0787475
12966,CALB2,0.0787475
12967,CLIP2,0.0787475
12968,THBS4,0.0787475
12969,SSR4,0.0787475
12970,DLGAP3,0.0787475
12971,STARD7,0.0787475
12972,MOB1A,0.0787475
12973,KRTAP19-6,0.0787475
12974,CTAG2,0.0787475
12975,SLC25A24,0.0787475
12976,PURG,0.0787475
12977,PLA2G4D,0.0787475
12978,VPS33B,0.0787475
12979,ACSBG1,0.0787475
12980,PPP1R35,0.0787475
12981,DHX36,0.0787475
12982,ADAD2,0.0787475
12983,TMEM56,0.0787475
12984,PARD3B,0.0787475
12985,PRR4,0.0787475
12986,NEK6,0.0787475
12987,MELK,0.0782277
12988,SECISBP2L,0.0782277
12989,TRIM46,0.0782277
12990,NDFIP2,0.0782277
12991,TOMM7,0.0782277
12992,FAM64A,0.0782277
12993,NME3,0.0782277
12994,RILPL1,0.0782277
12995,IDH2,0.0782277
12996,CNOT7,0.0782277
12997,EMD,0.0782277
12998,OXER1,0.0782277
12999,ARHGAP36,0.0782277
13000,CNR1,0.0782277
13001,AP4B1,0.0782277
13002,HTR3B,0.0777085
13003,DDX18,0.0777085
13004,PLCD4,0.0777085
13005,SFXN3,0.0777085
13006,CEP70,0.0777085
13007,TTI2,0.0777085
13008,SYNPO2L,0.0777085
13009,TMEM109,0.0777085
13010,ZBTB14,0.0777085
13011,DNAJC1,0.0777085
13012,GATAD2B,0.0777085
13013,PCDHA1,0.0777085
13014,RAB39A,0.0777085
13015,UGT1A9,0.0777085
13016,RNF138,0.0777085
13017,MYH6,0.0777085
13018,TMIGD1,0.0777085
13019,GPX4,0.0777085
13020,QPCT,0.0777085
13021,FABP5,0.0777085
13022,FAAH2,0.0777085
13023,TMCO2,0.0777085
13024,WDFY2,0.0777085
13025,CRYZL1,0.07719
13026,SYS1,0.07719
13027,ATCAY,0.07719
13028,C9,0.07719
13029,SPN,0.07719
13030,C5ORF28,0.07719
13031,RPA3,0.07719
13032,WRAP53,0.07719
13033,C1ORF226,0.07719
13034,HABP2,0.07719
13035,GLS,0.07719
13036,FBXO2,0.07719
13037,STOM,0.07719
13038,KRT71,0.07719
13039,RPP30,0.07719
13040,CLGN,0.07719
13041,SMG7,0.076672
13042,DDI2,0.076672
13043,TIGD6,0.076672
13044,UQCRC1,0.076672
13045,TEX14,0.076672
13046,C5ORF22,0.076672
13047,FNDC8,0.076672
13048,NTRK1,0.076672
13049,RGS7BP,0.076672
13050,UBQLN1,0.076672
13051,GRM2,0.076672
13052,CABYR,0.076672
13053,6-Sep,0.076672
13054,TMED6,0.076672
13055,COX6C,0.076672
13056,SLC51B,0.076672
13057,C8ORF34,0.076672
13058,CORO2B,0.076672
13059,TECPR2,0.0761547
13060,UNC5A,0.0761547
13061,EIF3H,0.0761547
13062,C1ORF115,0.0761547
13063,CA3,0.0761547
13064,ZSCAN20,0.0761547
13065,CLEC11A,0.0761547
13066,AMIGO1,0.0761547
13067,PCDHA8,0.0761547
13068,VPS35,0.0761547
13069,ALKBH4,0.0761547
13070,HLA-DQB2,0.0761547
13071,RELL2,0.0761547
13072,TRAPPC3,0.0761547
13073,FXN,0.0761547
13074,RCAN1,0.0761547
13075,GPHA2,0.0761547
13076,CPNE4,0.0761547
13077,SLAMF6,0.0761547
13078,PWWP2A,0.0761547
13079,PMF1,0.0761547
13080,MFSD9,0.075638
13081,CAPNS2,0.075638
13082,MAGIX,0.075638
13083,WNT11,0.075638
13084,TLL1,0.075638
13085,TFAM,0.075638
13086,BNIP1,0.075638
13087,ZSCAN31,0.075638
13088,SOHLH2,0.075638
13089,MST4,0.075638
13090,NDUFS6,0.075638
13091,ASNA1,0.075638
13092,MAGEA1,0.075638
13093,TIMM8A,0.075638
13094,ZNF483,0.075638
13095,CAPSL,0.075638
13096,PRRC1,0.075638
13097,SGK2,0.075638
13098,MTMR1,0.0751219
13099,CIRH1A,0.0751219
13100,TRRAP,0.0751219
13101,WDR76,0.0751219
13102,PRRC2A,0.0751219
13103,S100B,0.0751219
13104,SULF2,0.0751219
13105,NDUFAF7,0.0751219
13106,1-Mar,0.0751219
13107,PIGG,0.0751219
13108,ACBD7,0.0751219
13109,FAM102A,0.0751219
13110,CCDC144NL,0.0751219
13111,B3GAT1,0.0751219
13112,NMNAT2,0.0751219
13113,ETV2,0.0751219
13114,PLD6,0.0751219
13115,VSTM4,0.0751219
13116,GIPC3,0.0751219
13117,WDR89,0.0751219
13118,PTBP3,0.0746064
13119,ZBTB47,0.0746064
13120,SUCLG1,0.0746064
13121,BRIP1,0.0746064
13122,MYH14,0.0746064
13123,RPS21,0.0746064
13124,SRGN,0.0746064
13125,POP5,0.0746064
13126,LUZP4,0.0746064
13127,NPC1,0.0746064
13128,CD46,0.0746064
13129,LAMP1,0.0746064
13130,IL3RA,0.0746064
13131,HSD3B2,0.0746064
13132,ELK4,0.0746064
13133,PP2D1,0.0746064
13134,PASD1,0.0746064
13135,FAM186A,0.0746064
13136,HPS5,0.0746064
13137,EXOC5,0.0746064
13138,TIMM17B,0.0746064
13139,TOMM70A,0.0740916
13140,KIF2B,0.0740916
13141,FAM124B,0.0740916
13142,MLPH,0.0740916
13143,TULP2,0.0740916
13144,INS-IGF2,0.0740916
13145,SIPA1,0.0740916
13146,GPSM3,0.0740916
13147,XPNPEP3,0.0740916
13148,SCNN1D,0.0740916
13149,SOX6,0.0740916
13150,LARP1B,0.0740916
13151,SERP2,0.0740916
13152,ITGA4,0.0740916
13153,OR2W3,0.0740916
13154,KRTAP19-3,0.0740916
13155,UBAC2,0.0740916
13156,SSBP3,0.0740916
13157,SSMEM1,0.0740916
13158,ADCY2,0.0740916
13159,GTDC1,0.0735773
13160,HECTD3,0.0735773
13161,METTL12,0.0735773
13162,TBCA,0.0735773
13163,SLC39A8,0.0735773
13164,PSMA5,0.0735773
13165,PCDHGA9,0.0735773
13166,PANK4,0.0735773
13167,RNF125,0.0735773
13168,AIG1,0.0735773
13169,RPL26L1,0.0735773
13170,EIF6,0.0735773
13171,CD209,0.0735773
13172,NPC1L1,0.0735773
13173,GATC,0.0735773
13174,FILIP1,0.0735773
13175,PKD2L2,0.0735773
13176,TECPR1,0.0735773
13177,ZNF684,0.0735773
13178,AKAP12,0.0730636
13179,CD33,0.0730636
13180,FBXW9,0.0730636
13181,BEND5,0.0730636
13182,MUC5B,0.0730636
13183,YLPM1,0.0730636
13184,ISOC1,0.0730636
13185,ATL3,0.0730636
13186,LYG2,0.0730636
13187,SPRR4,0.0730636
13188,FAM53A,0.0730636
13189,CCT6B,0.0730636
13190,SAPCD2,0.0725506
13191,COL25A1,0.0725506
13192,MOGAT2,0.0725506
13193,TAGLN,0.0725506
13194,TROVE2,0.0725506
13195,PMEL,0.0725506
13196,NAA35,0.0725506
13197,SLC50A1,0.0725506
13198,MYO5C,0.0725506
13199,CCDC36,0.0725506
13200,GRM4,0.0725506
13201,SLC39A6,0.0725506
13202,CBX6,0.0725506
13203,FAM151B,0.0725506
13204,CYB5A,0.0725506
13205,HAPLN1,0.0725506
13206,COL9A3,0.0725506
13207,CLPTM1,0.0725506
13208,ADD2,0.0725506
13209,RAB28,0.0720381
13210,BTF3L4,0.0720381
13211,CALB1,0.0720381
13212,IL26,0.0720381
13213,ZNF444,0.0720381
13214,SBNO1,0.0720381
13215,PRKAG2,0.0720381
13216,POTED,0.0720381
13217,ALG6,0.0720381
13218,IGSF10,0.0720381
13219,ACIN1,0.0720381
13220,FAM92A1,0.0720381
13221,EFHC1,0.0720381
13222,SOX30,0.0720381
13223,HS3ST1,0.0715263
13224,RSPO3,0.0715263
13225,GHDC,0.0715263
13226,HHIP,0.0715263
13227,SRSF2,0.0715263
13228,AK3,0.0715263
13229,IQCF3,0.0715263
13230,TIMM10,0.0715263
13231,NUDCD3,0.0715263
13232,TMEM161B,0.0715263
13233,DCST1,0.0715263
13234,NEDD1,0.0715263
13235,SYNRG,0.0715263
13236,LANCL1,0.0715263
13237,LHX2,0.0710151
13238,KCNAB3,0.0710151
13239,IKZF5,0.0710151
13240,RPL24,0.0710151
13241,DHX37,0.0710151
13242,PPP1R10,0.0710151
13243,MEIS2,0.0710151
13244,EYS,0.0710151
13245,KLHL17,0.0710151
13246,YIPF6,0.0710151
13247,UBXN7,0.0710151
13248,MPEG1,0.0710151
13249,RAB12,0.0710151
13250,B3GALT6,0.0710151
13251,LTB4R,0.0710151
13252,GRIN3B,0.0710151
13253,SLCO2B1,0.0710151
13254,PRSS16,0.0710151
13255,TSSC4,0.0710151
13256,ZNF705B,0.0710151
13257,VWA5B2,0.0705044
13258,PSRC1,0.0705044
13259,TEKT1,0.0705044
13260,ARMC7,0.0705044
13261,ARHGAP9,0.0705044
13262,SPC25,0.0705044
