,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AP1B1,0.0,-0.017114844912902667,-0.018302635851881376,-0.0034133662996154793,-0.016476117665127556,-0.0029765123935975787,0.0012520147147654197,-0.0024895606803670735,0.0,-0.0023799326356134555,0.0009783520584775302,0.0026136133713845315,0.01704393216410187,0.05489525981514159,-0.0009205035363220419,-0.020049663201881847,-0.009014010867638079,-0.02085891081910926,0.00595026828116843,-0.007570227877007445,-0.0025008697406142567,-0.0009926462708318845,-0.005144337313950791,-0.0031323688698416015,0.023273045613004792
AP1M2,-0.016190925732785445,-0.00798435620315828,-0.01030141618275622,-0.0013116852270669624,0.0037901582045071977,-0.0020502357249841327,-0.0002748190628477157,-0.002978834637951358,0.0,0.012125212905621838,-0.005190684786221637,-0.005818784185943296,0.009391471175751676,0.013612908340447729,0.004001903172201678,-0.007895728807570432,-0.0066379737896309285,-0.012980877744535109,0.006595508824845241,-0.00596245527961408,-0.0007501316201753705,-0.0012971942554008964,-0.03515726671792475,-0.0025483290794078503,-0.001515486503659097
AP1S1,-0.013277579671449415,-0.0059511482064198915,-0.013311619055764772,-0.0005775619098014051,0.004125804715418437,-0.0023226416524146642,0.0,-0.002583570541688833,0.0,0.0029647857764116825,-0.002643126750683504,0.005305604193760655,-0.016142088041852243,-0.026580693006487674,0.0033909905409188618,-0.005292888865089315,0.002214117618234375,-0.004910852383725614,0.004530886357090098,0.0013254033912735372,0.0025415180621715175,-0.00120350165604316,-0.02022036347954137,-0.0017680141237889288,-0.0012291985145008733
AP2A1,0.011797470526533453,-0.0025954180115329087,-0.007175070056297597,-0.0017885017229928128,-0.002201520810696956,-0.002414802028312398,0.006546819552294133,-0.003169814542945938,0.0,0.004452568240503243,0.004899291809831747,0.008674151362825733,0.03670189834541167,0.07624380663012031,0.007977766646982189,-0.014979958093060389,-0.011193628042488718,-0.020212390365815913,-0.033810207201738406,-0.004789591402208308,-0.0019297817166030688,-0.0015536651040226335,-0.023242760211334926,0.0060656873381705195,-0.002489516918023113
AP2B1,0.028063044473593056,-0.006505950396193297,-0.008289054046840709,-0.0014903633275916844,-0.007862040948152647,-0.0021761668516668033,0.0,-0.002221850868944948,0.00046301752836152774,-0.005158476673216401,0.0043136803270218405,-0.023878834295868335,0.04618542926915467,0.09221032573990073,0.015019874696285136,-0.013047953754937962,0.002633870281218628,0.0007689678728033632,-0.01269129745676235,-0.007621808566801384,-0.0014097143824245914,-0.0016986299233096094,-0.031163344395268897,-0.0007529685961591703,-0.0017340643367440983
AP3B1,0.017959305031549546,-0.00689239104943911,-0.014076797813686329,-0.0009859579579729258,-0.005707733727632017,-0.0030866833180175704,-0.0013198150511873341,-0.0027860622586088207,0.0,-0.005930403563600542,0.0,0.005647815458281261,0.012006214314814592,0.018919391877626247,-0.005566926995175685,-0.01700217065481753,-0.00214872056386187,-0.022686838762244328,-0.01787439557300926,-0.0008432897211352007,-0.0015483539887624562,-0.0009944471564479543,-0.0075310489341439,-0.003061942490244385,-0.0011044843062569393
AP3M2,-0.009138327053347842,-0.0002523659624349278,-0.009397946290639711,-0.0006521619657632871,-0.001385290346974502,-0.0019256772021917362,-0.00037371466184814295,-0.0018808063948255044,0.0,-0.003343926657284106,-0.00164845563994577,0.0055461646836115625,-0.026340394125749636,-0.045158923544437346,-0.004916168273535665,-0.0035910783430222193,0.003743619890060862,-0.008968717650279463,0.0058829998555536556,-0.00012744294668164124,-0.0007406802367774107,-0.0010750412043605273,-0.011725808728785522,-0.0014659853426721714,-0.0012510376330700235
AP3S1,-0.01255554437823455,-0.006951003624922125,-0.012344538469136988,-0.0004901390600218283,0.004296376052561793,-0.0024522922832674113,-0.0007765591357345794,-0.0021632599176887937,-0.00021866762896047276,-0.005193267038524685,0.002248251433626447,-0.00717015400797235,-0.013504311782523731,0.0049017654217857545,0.0,-0.0078218169439579,0.004705949198049238,-0.008358522998481388,0.0018646378620140944,-0.0027119851222192487,-0.0007033215644692906,-0.0013780485344339205,-0.02755773834526911,-0.002945720336961735,-0.0014786831420868923
AP5M1,-0.010017058269956823,0.0,-0.007768133307209359,-0.0006448742336657085,-0.0023253173428329083,-0.0018983539667151161,-0.00032535021713599177,-0.0016893838778483175,-0.00014441383746824354,-0.0012481541140266852,-0.0018483174362918936,-0.005711746751923236,-0.014121943461423342,-0.034289121105395295,-0.011617950335425495,-0.0007829941748638408,-0.005423279164367079,-0.008739547703918667,-0.005379091783148715,0.0,-0.00035356914593873134,-0.0014240385545791767,-0.012502743386152558,-0.0016317005038453472,-0.0010143688155542785
AP5S1,-0.010386545517814164,-0.0005491682342357307,-0.006810141171656278,-0.0006765537878775235,-0.0008286676461762427,-0.001695344474027305,-0.00044785274314412815,-0.001866140813693927,0.0,-0.0019944458657008488,-0.00027652736752427354,0.00359066574565374,-0.030545285480537976,-0.04005475011178858,-0.00885217684445573,-0.000679190996725143,-0.004808915417169296,-0.009169505731038266,0.003368800988839321,-0.0026316155036781586,-0.000719257480455815,-0.0008255671640978943,-0.011775921209098358,-0.0011489172507880424,-0.0011184274124961813
